app_instance_id,base_app_id,env,app_type,RTO_hours,RPO_minutes,financial_impact_k_per_hour,regulatory,customer_impact,BCP_score,BCP_tier,BCP_rationale
APP_191-prod,APP_191,prod,backend,54.83,1261,0.21,False,4,4.22,Non-Critical,"RTO=54.83h, RPO=1261m, $impact=0.21k/hr, regulatory=False, customer_impact=4 -> BCP 4.22 (Non-Critical)"
APP_191-nonprod,APP_191,nonprod,backend,7.47,825,0.18,False,4,4.76,Business Operational,"RTO=7.47h, RPO=825m, $impact=0.18k/hr, regulatory=False, customer_impact=4 -> BCP 4.76 (Business Operational)"
APP_192-prod,APP_192,prod,backend,42.09,241,2.05,False,1,4.33,Non-Critical,"RTO=42.09h, RPO=241m, $impact=2.05k/hr, regulatory=False, customer_impact=1 -> BCP 4.33 (Non-Critical)"
APP_192-nonprod,APP_192,nonprod,backend,16.38,852,0.23,False,4,4.59,Business Operational,"RTO=16.38h, RPO=852m, $impact=0.23k/hr, regulatory=False, customer_impact=4 -> BCP 4.59 (Business Operational)"
APP_193-prod,APP_193,prod,backend,33.74,753,6.72,True,4,4.97,Business Operational,"RTO=33.74h, RPO=753m, $impact=6.72k/hr, regulatory=True, customer_impact=4 -> BCP 4.97 (Business Operational)"
APP_193-nonprod,APP_193,nonprod,backend,58.48,1049,3.84,False,6,4.84,Business Operational,"RTO=58.48h, RPO=1049m, $impact=3.84k/hr, regulatory=False, customer_impact=6 -> BCP 4.84 (Business Operational)"
APP_194-prod,APP_194,prod,backend,42.48,93,2.39,True,6,5.36,Business Operational,"RTO=42.48h, RPO=93m, $impact=2.39k/hr, regulatory=True, customer_impact=6 -> BCP 5.36 (Business Operational)"
APP_194-nonprod,APP_194,nonprod,backend,67.42,127,543.38,True,9,6.77,Business Critical,"RTO=67.42h, RPO=127m, $impact=543.38k/hr, regulatory=True, customer_impact=9 -> BCP 6.77 (Business Critical)"
APP_195-prod,APP_195,prod,backend,55.83,1109,819.09,False,7,6.1,Business Operational,"RTO=55.83h, RPO=1109m, $impact=819.09k/hr, regulatory=False, customer_impact=7 -> BCP 6.1 (Business Operational)"
APP_195-nonprod,APP_195,nonprod,backend,71.5,569,300.94,False,4,5.5,Business Operational,"RTO=71.5h, RPO=569m, $impact=300.94k/hr, regulatory=False, customer_impact=4 -> BCP 5.5 (Business Operational)"
APP_196-prod,APP_196,prod,backend,49.79,963,14.36,False,4,4.84,Business Operational,"RTO=49.79h, RPO=963m, $impact=14.36k/hr, regulatory=False, customer_impact=4 -> BCP 4.84 (Business Operational)"
APP_196-nonprod,APP_196,nonprod,backend,14.49,787,13.04,False,6,5.46,Business Operational,"RTO=14.49h, RPO=787m, $impact=13.04k/hr, regulatory=False, customer_impact=6 -> BCP 5.46 (Business Operational)"
APP_197-prod,APP_197,prod,backend,2.24,62,1.56,False,3,5.36,Business Operational,"RTO=2.24h, RPO=62m, $impact=1.56k/hr, regulatory=False, customer_impact=3 -> BCP 5.36 (Business Operational)"
APP_197-nonprod,APP_197,nonprod,backend,39.24,1190,0.98,False,9,5.17,Business Operational,"RTO=39.24h, RPO=1190m, $impact=0.98k/hr, regulatory=False, customer_impact=9 -> BCP 5.17 (Business Operational)"
APP_198-prod,APP_198,prod,backend,67.62,1052,0.28,False,8,4.81,Business Operational,"RTO=67.62h, RPO=1052m, $impact=0.28k/hr, regulatory=False, customer_impact=8 -> BCP 4.81 (Business Operational)"
APP_198-nonprod,APP_198,nonprod,backend,55.62,1276,0.12,False,5,4.34,Non-Critical,"RTO=55.62h, RPO=1276m, $impact=0.12k/hr, regulatory=False, customer_impact=5 -> BCP 4.34 (Non-Critical)"
APP_199-prod,APP_199,prod,backend,4.35,872,65.03,True,2,5.58,Business Operational,"RTO=4.35h, RPO=872m, $impact=65.03k/hr, regulatory=True, customer_impact=2 -> BCP 5.58 (Business Operational)"
APP_199-nonprod,APP_199,nonprod,backend,30.16,360,0.74,False,8,5.27,Business Operational,"RTO=30.16h, RPO=360m, $impact=0.74k/hr, regulatory=False, customer_impact=8 -> BCP 5.27 (Business Operational)"
APP_200-prod,APP_200,prod,backend,1.13,8,183.29,False,5,6.63,Business Critical,"RTO=1.13h, RPO=8m, $impact=183.29k/hr, regulatory=False, customer_impact=5 -> BCP 6.63 (Business Critical)"
APP_200-nonprod,APP_200,nonprod,backend,43.85,978,1.92,False,8,5.11,Business Operational,"RTO=43.85h, RPO=978m, $impact=1.92k/hr, regulatory=False, customer_impact=8 -> BCP 5.11 (Business Operational)"
APP_201-prod,APP_201,prod,backend,48.21,341,1.59,True,2,4.49,Non-Critical,"RTO=48.21h, RPO=341m, $impact=1.59k/hr, regulatory=True, customer_impact=2 -> BCP 4.49 (Non-Critical)"
APP_201-nonprod,APP_201,nonprod,backend,63.58,1315,31.91,False,4,4.89,Business Operational,"RTO=63.58h, RPO=1315m, $impact=31.91k/hr, regulatory=False, customer_impact=4 -> BCP 4.89 (Business Operational)"
APP_202-prod,APP_202,prod,backend,70.06,1357,48.46,False,6,5.25,Business Operational,"RTO=70.06h, RPO=1357m, $impact=48.46k/hr, regulatory=False, customer_impact=6 -> BCP 5.25 (Business Operational)"
APP_202-nonprod,APP_202,nonprod,backend,31.14,240,3.21,False,6,5.22,Business Operational,"RTO=31.14h, RPO=240m, $impact=3.21k/hr, regulatory=False, customer_impact=6 -> BCP 5.22 (Business Operational)"
APP_203-prod,APP_203,prod,backend,61.45,454,67.66,False,5,5.41,Business Operational,"RTO=61.45h, RPO=454m, $impact=67.66k/hr, regulatory=False, customer_impact=5 -> BCP 5.41 (Business Operational)"
APP_203-nonprod,APP_203,nonprod,backend,41.37,1394,16.95,True,7,5.44,Business Operational,"RTO=41.37h, RPO=1394m, $impact=16.95k/hr, regulatory=True, customer_impact=7 -> BCP 5.44 (Business Operational)"
APP_204-prod,APP_204,prod,backend,16.23,941,488.54,False,3,5.72,Business Operational,"RTO=16.23h, RPO=941m, $impact=488.54k/hr, regulatory=False, customer_impact=3 -> BCP 5.72 (Business Operational)"
APP_204-nonprod,APP_204,nonprod,backend,1.52,5,1.19,False,5,5.67,Business Operational,"RTO=1.52h, RPO=5m, $impact=1.19k/hr, regulatory=False, customer_impact=5 -> BCP 5.67 (Business Operational)"
APP_205-prod,APP_205,prod,backend,63.15,295,111.37,False,6,5.73,Business Operational,"RTO=63.15h, RPO=295m, $impact=111.37k/hr, regulatory=False, customer_impact=6 -> BCP 5.73 (Business Operational)"
APP_205-nonprod,APP_205,nonprod,backend,35.56,1255,2.15,False,7,4.98,Business Operational,"RTO=35.56h, RPO=1255m, $impact=2.15k/hr, regulatory=False, customer_impact=7 -> BCP 4.98 (Business Operational)"
APP_206-prod,APP_206,prod,backend,1.89,28,0.29,False,7,5.84,Business Operational,"RTO=1.89h, RPO=28m, $impact=0.29k/hr, regulatory=False, customer_impact=7 -> BCP 5.84 (Business Operational)"
APP_206-nonprod,APP_206,nonprod,backend,18.98,882,0.66,False,3,4.46,Non-Critical,"RTO=18.98h, RPO=882m, $impact=0.66k/hr, regulatory=False, customer_impact=3 -> BCP 4.46 (Non-Critical)"
APP_207-prod,APP_207,prod,backend,56.29,566,13.63,False,2,4.6,Business Operational,"RTO=56.29h, RPO=566m, $impact=13.63k/hr, regulatory=False, customer_impact=2 -> BCP 4.6 (Business Operational)"
APP_207-nonprod,APP_207,nonprod,backend,37.9,731,0.25,False,8,5.02,Business Operational,"RTO=37.9h, RPO=731m, $impact=0.25k/hr, regulatory=False, customer_impact=8 -> BCP 5.02 (Business Operational)"
APP_208-prod,APP_208,prod,backend,60.78,1319,3.04,False,6,4.75,Business Operational,"RTO=60.78h, RPO=1319m, $impact=3.04k/hr, regulatory=False, customer_impact=6 -> BCP 4.75 (Business Operational)"
APP_208-nonprod,APP_208,nonprod,backend,17.49,235,1.1,False,4,4.91,Business Operational,"RTO=17.49h, RPO=235m, $impact=1.1k/hr, regulatory=False, customer_impact=4 -> BCP 4.91 (Business Operational)"
APP_209-prod,APP_209,prod,backend,31.23,244,2.09,False,9,5.6,Business Operational,"RTO=31.23h, RPO=244m, $impact=2.09k/hr, regulatory=False, customer_impact=9 -> BCP 5.6 (Business Operational)"
APP_209-nonprod,APP_209,nonprod,backend,36.95,952,54.88,False,6,5.5,Business Operational,"RTO=36.95h, RPO=952m, $impact=54.88k/hr, regulatory=False, customer_impact=6 -> BCP 5.5 (Business Operational)"
APP_210-prod,APP_210,prod,backend,69.66,934,9.17,False,8,5.28,Business Operational,"RTO=69.66h, RPO=934m, $impact=9.17k/hr, regulatory=False, customer_impact=8 -> BCP 5.28 (Business Operational)"
APP_210-nonprod,APP_210,nonprod,backend,13.85,1045,8.98,False,6,5.34,Business Operational,"RTO=13.85h, RPO=1045m, $impact=8.98k/hr, regulatory=False, customer_impact=6 -> BCP 5.34 (Business Operational)"
APP_211-prod,APP_211,prod,backend,46.93,112,0.14,False,10,5.55,Business Operational,"RTO=46.93h, RPO=112m, $impact=0.14k/hr, regulatory=False, customer_impact=10 -> BCP 5.55 (Business Operational)"
APP_211-nonprod,APP_211,nonprod,backend,48.78,1107,4.46,False,9,5.35,Business Operational,"RTO=48.78h, RPO=1107m, $impact=4.46k/hr, regulatory=False, customer_impact=9 -> BCP 5.35 (Business Operational)"
APP_212-prod,APP_212,prod,backend,51.5,42,10.54,False,5,5.29,Business Operational,"RTO=51.5h, RPO=42m, $impact=10.54k/hr, regulatory=False, customer_impact=5 -> BCP 5.29 (Business Operational)"
APP_212-nonprod,APP_212,nonprod,backend,48.67,899,8.57,False,7,5.21,Business Operational,"RTO=48.67h, RPO=899m, $impact=8.57k/hr, regulatory=False, customer_impact=7 -> BCP 5.21 (Business Operational)"
APP_213-prod,APP_213,prod,backend,1.22,0,13.11,False,7,6.37,Business Operational,"RTO=1.22h, RPO=0m, $impact=13.11k/hr, regulatory=False, customer_impact=7 -> BCP 6.37 (Business Operational)"
APP_213-nonprod,APP_213,nonprod,backend,3.2,1176,49.67,False,8,6.29,Business Operational,"RTO=3.2h, RPO=1176m, $impact=49.67k/hr, regulatory=False, customer_impact=8 -> BCP 6.29 (Business Operational)"
APP_214-prod,APP_214,prod,backend,9.49,165,0.39,False,4,5.02,Business Operational,"RTO=9.49h, RPO=165m, $impact=0.39k/hr, regulatory=False, customer_impact=4 -> BCP 5.02 (Business Operational)"
APP_214-nonprod,APP_214,nonprod,backend,59.07,406,3.87,False,7,5.16,Business Operational,"RTO=59.07h, RPO=406m, $impact=3.87k/hr, regulatory=False, customer_impact=7 -> BCP 5.16 (Business Operational)"
APP_215-prod,APP_215,prod,backend,41.55,1426,0.8,False,8,4.95,Business Operational,"RTO=41.55h, RPO=1426m, $impact=0.8k/hr, regulatory=False, customer_impact=8 -> BCP 4.95 (Business Operational)"
APP_215-nonprod,APP_215,nonprod,backend,47.76,1240,109.23,True,2,5.07,Business Operational,"RTO=47.76h, RPO=1240m, $impact=109.23k/hr, regulatory=True, customer_impact=2 -> BCP 5.07 (Business Operational)"
APP_216-prod,APP_216,prod,backend,40.69,109,0.11,False,3,4.53,Business Operational,"RTO=40.69h, RPO=109m, $impact=0.11k/hr, regulatory=False, customer_impact=3 -> BCP 4.53 (Business Operational)"
APP_216-nonprod,APP_216,nonprod,backend,32.37,1135,18.34,False,1,4.52,Business Operational,"RTO=32.37h, RPO=1135m, $impact=18.34k/hr, regulatory=False, customer_impact=1 -> BCP 4.52 (Business Operational)"
APP_217-prod,APP_217,prod,backend,1.17,1,0.7,False,5,5.62,Business Operational,"RTO=1.17h, RPO=1m, $impact=0.7k/hr, regulatory=False, customer_impact=5 -> BCP 5.62 (Business Operational)"
APP_217-nonprod,APP_217,nonprod,backend,35.29,95,0.2,False,7,5.19,Business Operational,"RTO=35.29h, RPO=95m, $impact=0.2k/hr, regulatory=False, customer_impact=7 -> BCP 5.19 (Business Operational)"
APP_218-prod,APP_218,prod,backend,41.45,76,518.88,False,9,6.77,Business Critical,"RTO=41.45h, RPO=76m, $impact=518.88k/hr, regulatory=False, customer_impact=9 -> BCP 6.77 (Business Critical)"
APP_218-nonprod,APP_218,nonprod,backend,43.09,1090,70.93,False,6,5.49,Business Operational,"RTO=43.09h, RPO=1090m, $impact=70.93k/hr, regulatory=False, customer_impact=6 -> BCP 5.49 (Business Operational)"
APP_219-prod,APP_219,prod,backend,0.53,7,218.07,False,9,7.27,Business Critical,"RTO=0.53h, RPO=7m, $impact=218.07k/hr, regulatory=False, customer_impact=9 -> BCP 7.27 (Business Critical)"
APP_219-nonprod,APP_219,nonprod,backend,25.22,1095,0.36,False,3,4.31,Non-Critical,"RTO=25.22h, RPO=1095m, $impact=0.36k/hr, regulatory=False, customer_impact=3 -> BCP 4.31 (Non-Critical)"
APP_220-prod,APP_220,prod,backend,37.06,1403,0.16,False,2,3.98,Non-Critical,"RTO=37.06h, RPO=1403m, $impact=0.16k/hr, regulatory=False, customer_impact=2 -> BCP 3.98 (Non-Critical)"
APP_220-nonprod,APP_220,nonprod,backend,25.84,1114,659.83,False,5,5.94,Business Operational,"RTO=25.84h, RPO=1114m, $impact=659.83k/hr, regulatory=False, customer_impact=5 -> BCP 5.94 (Business Operational)"
APP_221-prod,APP_221,prod,backend,4.07,415,933.99,False,6,6.77,Business Critical,"RTO=4.07h, RPO=415m, $impact=933.99k/hr, regulatory=False, customer_impact=6 -> BCP 6.77 (Business Critical)"
APP_221-nonprod,APP_221,nonprod,backend,67.88,638,52.33,False,5,5.26,Business Operational,"RTO=67.88h, RPO=638m, $impact=52.33k/hr, regulatory=False, customer_impact=5 -> BCP 5.26 (Business Operational)"
APP_222-prod,APP_222,prod,backend,1.33,23,71.19,True,1,5.96,Business Operational,"RTO=1.33h, RPO=23m, $impact=71.19k/hr, regulatory=True, customer_impact=1 -> BCP 5.96 (Business Operational)"
APP_222-nonprod,APP_222,nonprod,backend,51.82,923,90.91,False,5,5.38,Business Operational,"RTO=51.82h, RPO=923m, $impact=90.91k/hr, regulatory=False, customer_impact=5 -> BCP 5.38 (Business Operational)"
APP_223-prod,APP_223,prod,backend,2.36,464,2.75,False,3,5.2,Business Operational,"RTO=2.36h, RPO=464m, $impact=2.75k/hr, regulatory=False, customer_impact=3 -> BCP 5.2 (Business Operational)"
APP_223-nonprod,APP_223,nonprod,backend,15.12,662,16.56,False,7,5.68,Business Operational,"RTO=15.12h, RPO=662m, $impact=16.56k/hr, regulatory=False, customer_impact=7 -> BCP 5.68 (Business Operational)"
APP_224-prod,APP_224,prod,backend,0.87,2,24.67,False,6,6.35,Business Operational,"RTO=0.87h, RPO=2m, $impact=24.67k/hr, regulatory=False, customer_impact=6 -> BCP 6.35 (Business Operational)"
APP_224-nonprod,APP_224,nonprod,backend,22.43,576,0.22,False,4,4.58,Business Operational,"RTO=22.43h, RPO=576m, $impact=0.22k/hr, regulatory=False, customer_impact=4 -> BCP 4.58 (Business Operational)"
APP_225-prod,APP_225,prod,backend,70.47,836,0.48,False,4,4.28,Non-Critical,"RTO=70.47h, RPO=836m, $impact=0.48k/hr, regulatory=False, customer_impact=4 -> BCP 4.28 (Non-Critical)"
APP_225-nonprod,APP_225,nonprod,backend,23.08,725,0.18,False,3,4.38,Non-Critical,"RTO=23.08h, RPO=725m, $impact=0.18k/hr, regulatory=False, customer_impact=3 -> BCP 4.38 (Non-Critical)"
APP_226-prod,APP_226,prod,backend,35.9,138,1.02,False,5,4.96,Business Operational,"RTO=35.9h, RPO=138m, $impact=1.02k/hr, regulatory=False, customer_impact=5 -> BCP 4.96 (Business Operational)"
APP_226-nonprod,APP_226,nonprod,backend,43.57,305,0.27,False,7,4.99,Business Operational,"RTO=43.57h, RPO=305m, $impact=0.27k/hr, regulatory=False, customer_impact=7 -> BCP 4.99 (Business Operational)"
APP_227-prod,APP_227,prod,backend,25.26,904,164.55,False,4,5.54,Business Operational,"RTO=25.26h, RPO=904m, $impact=164.55k/hr, regulatory=False, customer_impact=4 -> BCP 5.54 (Business Operational)"
APP_227-nonprod,APP_227,nonprod,backend,59.08,1241,788.68,True,7,6.19,Business Operational,"RTO=59.08h, RPO=1241m, $impact=788.68k/hr, regulatory=True, customer_impact=7 -> BCP 6.19 (Business Operational)"
APP_228-prod,APP_228,prod,backend,68.31,313,1.81,False,4,4.6,Business Operational,"RTO=68.31h, RPO=313m, $impact=1.81k/hr, regulatory=False, customer_impact=4 -> BCP 4.6 (Business Operational)"
APP_228-nonprod,APP_228,nonprod,backend,22.4,1009,9.21,False,4,4.94,Business Operational,"RTO=22.4h, RPO=1009m, $impact=9.21k/hr, regulatory=False, customer_impact=4 -> BCP 4.94 (Business Operational)"
APP_229-prod,APP_229,prod,backend,28.32,1181,3.73,True,5,4.97,Business Operational,"RTO=28.32h, RPO=1181m, $impact=3.73k/hr, regulatory=True, customer_impact=5 -> BCP 4.97 (Business Operational)"
APP_229-nonprod,APP_229,nonprod,backend,43.46,799,53.32,False,3,5.04,Business Operational,"RTO=43.46h, RPO=799m, $impact=53.32k/hr, regulatory=False, customer_impact=3 -> BCP 5.04 (Business Operational)"
APP_230-prod,APP_230,prod,backend,34.31,1028,5.67,False,4,4.74,Business Operational,"RTO=34.31h, RPO=1028m, $impact=5.67k/hr, regulatory=False, customer_impact=4 -> BCP 4.74 (Business Operational)"
APP_230-nonprod,APP_230,nonprod,backend,59.33,1151,4.33,False,3,4.39,Non-Critical,"RTO=59.33h, RPO=1151m, $impact=4.33k/hr, regulatory=False, customer_impact=3 -> BCP 4.39 (Non-Critical)"
APP_231-prod,APP_231,prod,backend,18.94,958,72.6,False,9,6.17,Business Operational,"RTO=18.94h, RPO=958m, $impact=72.6k/hr, regulatory=False, customer_impact=9 -> BCP 6.17 (Business Operational)"
APP_231-nonprod,APP_231,nonprod,backend,1.98,14,4.01,False,6,5.98,Business Operational,"RTO=1.98h, RPO=14m, $impact=4.01k/hr, regulatory=False, customer_impact=6 -> BCP 5.98 (Business Operational)"
APP_232-prod,APP_232,prod,backend,50.42,796,145.51,False,4,5.37,Business Operational,"RTO=50.42h, RPO=796m, $impact=145.51k/hr, regulatory=False, customer_impact=4 -> BCP 5.37 (Business Operational)"
APP_232-nonprod,APP_232,nonprod,backend,39.58,929,0.22,False,6,4.66,Business Operational,"RTO=39.58h, RPO=929m, $impact=0.22k/hr, regulatory=False, customer_impact=6 -> BCP 4.66 (Business Operational)"
APP_233-prod,APP_233,prod,backend,26.85,942,0.15,False,5,4.59,Business Operational,"RTO=26.85h, RPO=942m, $impact=0.15k/hr, regulatory=False, customer_impact=5 -> BCP 4.59 (Business Operational)"
APP_233-nonprod,APP_233,nonprod,backend,29.97,1091,729.23,False,5,5.93,Business Operational,"RTO=29.97h, RPO=1091m, $impact=729.23k/hr, regulatory=False, customer_impact=5 -> BCP 5.93 (Business Operational)"
APP_234-prod,APP_234,prod,backend,0.7,15,11.89,False,7,6.36,Business Operational,"RTO=0.7h, RPO=15m, $impact=11.89k/hr, regulatory=False, customer_impact=7 -> BCP 6.36 (Business Operational)"
APP_234-nonprod,APP_234,nonprod,backend,33.2,581,122.85,False,7,5.94,Business Operational,"RTO=33.2h, RPO=581m, $impact=122.85k/hr, regulatory=False, customer_impact=7 -> BCP 5.94 (Business Operational)"
APP_235-prod,APP_235,prod,backend,26.15,64,0.26,False,4,4.82,Business Operational,"RTO=26.15h, RPO=64m, $impact=0.26k/hr, regulatory=False, customer_impact=4 -> BCP 4.82 (Business Operational)"
APP_235-nonprod,APP_235,nonprod,backend,10.12,1356,0.37,False,4,4.63,Business Operational,"RTO=10.12h, RPO=1356m, $impact=0.37k/hr, regulatory=False, customer_impact=4 -> BCP 4.63 (Business Operational)"
APP_236-prod,APP_236,prod,backend,16.48,710,8.03,False,5,5.2,Business Operational,"RTO=16.48h, RPO=710m, $impact=8.03k/hr, regulatory=False, customer_impact=5 -> BCP 5.2 (Business Operational)"
APP_236-nonprod,APP_236,nonprod,backend,24.32,453,174.08,True,1,5.37,Business Operational,"RTO=24.32h, RPO=453m, $impact=174.08k/hr, regulatory=True, customer_impact=1 -> BCP 5.37 (Business Operational)"
APP_237-prod,APP_237,prod,backend,47.36,984,0.45,False,2,4.04,Non-Critical,"RTO=47.36h, RPO=984m, $impact=0.45k/hr, regulatory=False, customer_impact=2 -> BCP 4.04 (Non-Critical)"
APP_237-nonprod,APP_237,nonprod,backend,14.21,255,17.35,False,8,6.02,Business Operational,"RTO=14.21h, RPO=255m, $impact=17.35k/hr, regulatory=False, customer_impact=8 -> BCP 6.02 (Business Operational)"
APP_238-prod,APP_238,prod,backend,30.35,290,36.47,False,9,6.12,Business Operational,"RTO=30.35h, RPO=290m, $impact=36.47k/hr, regulatory=False, customer_impact=9 -> BCP 6.12 (Business Operational)"
APP_238-nonprod,APP_238,nonprod,backend,1.32,5,23.38,False,5,6.19,Business Operational,"RTO=1.32h, RPO=5m, $impact=23.38k/hr, regulatory=False, customer_impact=5 -> BCP 6.19 (Business Operational)"
APP_239-prod,APP_239,prod,backend,16.4,1090,171.76,True,7,6.2,Business Operational,"RTO=16.4h, RPO=1090m, $impact=171.76k/hr, regulatory=True, customer_impact=7 -> BCP 6.2 (Business Operational)"
APP_239-nonprod,APP_239,nonprod,backend,63.04,293,2.01,False,6,4.94,Business Operational,"RTO=63.04h, RPO=293m, $impact=2.01k/hr, regulatory=False, customer_impact=6 -> BCP 4.94 (Business Operational)"
APP_240-prod,APP_240,prod,backend,62.38,774,36.01,False,10,5.92,Business Operational,"RTO=62.38h, RPO=774m, $impact=36.01k/hr, regulatory=False, customer_impact=10 -> BCP 5.92 (Business Operational)"
APP_240-nonprod,APP_240,nonprod,backend,43.09,520,241.03,False,8,6.19,Business Operational,"RTO=43.09h, RPO=520m, $impact=241.03k/hr, regulatory=False, customer_impact=8 -> BCP 6.19 (Business Operational)"
APP_241-prod,APP_241,prod,backend,51.42,449,28.7,True,5,5.4,Business Operational,"RTO=51.42h, RPO=449m, $impact=28.7k/hr, regulatory=True, customer_impact=5 -> BCP 5.4 (Business Operational)"
APP_241-nonprod,APP_241,nonprod,backend,10.25,460,0.54,False,4,4.86,Business Operational,"RTO=10.25h, RPO=460m, $impact=0.54k/hr, regulatory=False, customer_impact=4 -> BCP 4.86 (Business Operational)"
APP_242-prod,APP_242,prod,backend,31.28,224,3.43,False,2,4.64,Business Operational,"RTO=31.28h, RPO=224m, $impact=3.43k/hr, regulatory=False, customer_impact=2 -> BCP 4.64 (Business Operational)"
APP_242-nonprod,APP_242,nonprod,backend,50.54,939,999.08,False,6,6.05,Business Operational,"RTO=50.54h, RPO=939m, $impact=999.08k/hr, regulatory=False, customer_impact=6 -> BCP 6.05 (Business Operational)"
APP_243-prod,APP_243,prod,backend,11.82,473,6.37,True,4,5.29,Business Operational,"RTO=11.82h, RPO=473m, $impact=6.37k/hr, regulatory=True, customer_impact=4 -> BCP 5.29 (Business Operational)"
APP_243-nonprod,APP_243,nonprod,backend,2.67,222,182.33,False,3,6.15,Business Operational,"RTO=2.67h, RPO=222m, $impact=182.33k/hr, regulatory=False, customer_impact=3 -> BCP 6.15 (Business Operational)"
APP_244-prod,APP_244,prod,backend,36.65,995,4.6,False,4,4.69,Business Operational,"RTO=36.65h, RPO=995m, $impact=4.6k/hr, regulatory=False, customer_impact=4 -> BCP 4.69 (Business Operational)"
APP_244-nonprod,APP_244,nonprod,backend,7.79,73,110.72,False,3,5.93,Business Operational,"RTO=7.79h, RPO=73m, $impact=110.72k/hr, regulatory=False, customer_impact=3 -> BCP 5.93 (Business Operational)"
APP_245-prod,APP_245,prod,backend,39.63,267,6.75,False,9,5.73,Business Operational,"RTO=39.63h, RPO=267m, $impact=6.75k/hr, regulatory=False, customer_impact=9 -> BCP 5.73 (Business Operational)"
APP_245-nonprod,APP_245,nonprod,backend,40.48,189,0.29,False,7,5.09,Business Operational,"RTO=40.48h, RPO=189m, $impact=0.29k/hr, regulatory=False, customer_impact=7 -> BCP 5.09 (Business Operational)"
APP_246-prod,APP_246,prod,backend,27.68,1189,0.15,False,5,4.53,Business Operational,"RTO=27.68h, RPO=1189m, $impact=0.15k/hr, regulatory=False, customer_impact=5 -> BCP 4.53 (Business Operational)"
APP_246-nonprod,APP_246,nonprod,backend,71.28,174,209.07,False,8,6.22,Business Operational,"RTO=71.28h, RPO=174m, $impact=209.07k/hr, regulatory=False, customer_impact=8 -> BCP 6.22 (Business Operational)"
APP_247-prod,APP_247,prod,backend,71.95,664,2.48,False,6,4.8,Business Operational,"RTO=71.95h, RPO=664m, $impact=2.48k/hr, regulatory=False, customer_impact=6 -> BCP 4.8 (Business Operational)"
APP_247-nonprod,APP_247,nonprod,backend,71.58,1123,0.89,False,4,4.27,Non-Critical,"RTO=71.58h, RPO=1123m, $impact=0.89k/hr, regulatory=False, customer_impact=4 -> BCP 4.27 (Non-Critical)"
APP_248-prod,APP_248,prod,backend,26.54,1032,33.97,False,9,5.91,Business Operational,"RTO=26.54h, RPO=1032m, $impact=33.97k/hr, regulatory=False, customer_impact=9 -> BCP 5.91 (Business Operational)"
APP_248-nonprod,APP_248,nonprod,backend,16.46,321,0.17,False,7,5.2,Business Operational,"RTO=16.46h, RPO=321m, $impact=0.17k/hr, regulatory=False, customer_impact=7 -> BCP 5.2 (Business Operational)"
APP_249-prod,APP_249,prod,backend,39.71,486,65.5,False,3,5.19,Business Operational,"RTO=39.71h, RPO=486m, $impact=65.5k/hr, regulatory=False, customer_impact=3 -> BCP 5.19 (Business Operational)"
APP_249-nonprod,APP_249,nonprod,backend,62.06,1419,52.14,True,5,5.27,Business Operational,"RTO=62.06h, RPO=1419m, $impact=52.14k/hr, regulatory=True, customer_impact=5 -> BCP 5.27 (Business Operational)"
APP_250-prod,APP_250,prod,backend,57.0,1325,933.14,False,4,5.64,Business Operational,"RTO=57.0h, RPO=1325m, $impact=933.14k/hr, regulatory=False, customer_impact=4 -> BCP 5.64 (Business Operational)"
APP_250-nonprod,APP_250,nonprod,backend,62.63,382,70.08,False,3,5.14,Business Operational,"RTO=62.63h, RPO=382m, $impact=70.08k/hr, regulatory=False, customer_impact=3 -> BCP 5.14 (Business Operational)"
APP_251-prod,APP_251,prod,backend,49.34,720,20.4,False,7,5.42,Business Operational,"RTO=49.34h, RPO=720m, $impact=20.4k/hr, regulatory=False, customer_impact=7 -> BCP 5.42 (Business Operational)"
APP_251-nonprod,APP_251,nonprod,backend,33.64,923,331.51,True,9,6.5,Business Operational,"RTO=33.64h, RPO=923m, $impact=331.51k/hr, regulatory=True, customer_impact=9 -> BCP 6.5 (Business Operational)"
APP_252-prod,APP_252,prod,backend,21.48,1350,2.99,False,3,4.54,Business Operational,"RTO=21.48h, RPO=1350m, $impact=2.99k/hr, regulatory=False, customer_impact=3 -> BCP 4.54 (Business Operational)"
APP_252-nonprod,APP_252,nonprod,backend,2.17,1121,85.29,False,7,6.33,Business Operational,"RTO=2.17h, RPO=1121m, $impact=85.29k/hr, regulatory=False, customer_impact=7 -> BCP 6.33 (Business Operational)"
APP_253-prod,APP_253,prod,backend,48.49,535,0.18,False,4,4.4,Non-Critical,"RTO=48.49h, RPO=535m, $impact=0.18k/hr, regulatory=False, customer_impact=4 -> BCP 4.4 (Non-Critical)"
APP_253-nonprod,APP_253,nonprod,backend,32.08,328,1.19,False,5,4.87,Business Operational,"RTO=32.08h, RPO=328m, $impact=1.19k/hr, regulatory=False, customer_impact=5 -> BCP 4.87 (Business Operational)"
APP_254-prod,APP_254,prod,backend,42.46,828,8.74,False,4,4.81,Business Operational,"RTO=42.46h, RPO=828m, $impact=8.74k/hr, regulatory=False, customer_impact=4 -> BCP 4.81 (Business Operational)"
